player,playerLabel,natLabel,posLabel,sitelinks
http://www.wikidata.org/entity/Q554543,Georgi Kinkladze,Géorgie,milieu de terrain,27
http://www.wikidata.org/entity/Q554543,Georgi Kinkladze,Union soviétique,milieu de terrain,27
http://www.wikidata.org/entity/Q554800,Jos Hooiveld,Royaume des Pays-Bas,défenseur central,19
http://www.wikidata.org/entity/Q554800,Jos Hooiveld,Royaume des Pays-Bas,défenseur,19
http://www.wikidata.org/entity/Q555287,Manuel Schmiedebach,Allemagne,milieu de terrain,19
http://www.wikidata.org/entity/Q556531,Rainer Torres,Pérou,milieu de terrain,12
http://www.wikidata.org/entity/Q556630,Graham Dorrans,Royaume-Uni,milieu de terrain,25
http://www.wikidata.org/entity/Q557965,Jelle Vossen,Belgique,attaquant,21
http://www.wikidata.org/entity/Q558475,Terrence Boyd,États-Unis,attaquant,21
http://www.wikidata.org/entity/Q558475,Terrence Boyd,Allemagne,attaquant,21
http://www.wikidata.org/entity/Q558809,Mirko Hrgović,Bosnie-Herzégovine,milieu de terrain,43
http://www.wikidata.org/entity/Q558873,Florin Bratu,Roumanie,attaquant,14
http://www.wikidata.org/entity/Q560152,Daniel Reiche,Allemagne,défenseur,8
http://www.wikidata.org/entity/Q560603,Klodian Duro,Albanie,milieu de terrain,19
http://www.wikidata.org/entity/Q562646,Alberto Marcos Rey,Espagne,arrière latéral,16
http://www.wikidata.org/entity/Q566091,Annelie Brendel,Allemagne,milieu de terrain,1
http://www.wikidata.org/entity/Q566127,Uwe Rösler,Allemagne,attaquant,26
http://www.wikidata.org/entity/Q566127,Uwe Rösler,République démocratique allemande,attaquant,26
http://www.wikidata.org/entity/Q566490,Christian Fiedler,Allemagne,gardien de but,14
http://www.wikidata.org/entity/Q566853,Markus Miller,Allemagne,gardien de but,14
http://www.wikidata.org/entity/Q569704,Ansgar Brinkmann,Allemagne,milieu de terrain,9
http://www.wikidata.org/entity/Q569704,Ansgar Brinkmann,Allemagne,attaquant,9
http://www.wikidata.org/entity/Q570178,Anssi Jaakkola,Finlande,gardien de but,24
http://www.wikidata.org/entity/Q570825,Fin Bartels,Allemagne,milieu de terrain,20
http://www.wikidata.org/entity/Q571514,Krzysztof Nowak,Pologne,milieu de terrain,13
http://www.wikidata.org/entity/Q571631,Ante Vukušić,Croatie,attaquant,20
http://www.wikidata.org/entity/Q571639,Ante Čović,Croatie,milieu de terrain,11
http://www.wikidata.org/entity/Q571693,Omar Gonzalez,États-Unis,défenseur,29
http://www.wikidata.org/entity/Q572260,Sone Aluko,Royaume-Uni,milieu excentré,30
http://www.wikidata.org/entity/Q572260,Sone Aluko,Nigeria,milieu excentré,30
http://www.wikidata.org/entity/Q573195,Roberto D'Aversa,Italie,milieu de terrain,15
http://www.wikidata.org/entity/Q573318,Valdet Rama,Allemagne,milieu de terrain,20
http://www.wikidata.org/entity/Q573318,Valdet Rama,Albanie,milieu de terrain,20
http://www.wikidata.org/entity/Q573318,Valdet Rama,Allemagne,attaquant,20
http://www.wikidata.org/entity/Q573318,Valdet Rama,Albanie,attaquant,20
http://www.wikidata.org/entity/Q575234,Christian Müller,Allemagne,milieu de terrain,8
http://www.wikidata.org/entity/Q575645,Matthias Lust,Allemagne,milieu de terrain,4
http://www.wikidata.org/entity/Q576688,Artur Krysiak,Pologne,gardien de but,6
http://www.wikidata.org/entity/Q577471,Cristian Gamboa,Costa Rica,arrière latéral,38
http://www.wikidata.org/entity/Q577804,Daniel Davari,Allemagne,gardien de but,22
http://www.wikidata.org/entity/Q577804,Daniel Davari,Iran,gardien de but,22
http://www.wikidata.org/entity/Q577885,Ruggiero Rizzitelli,Italie,attaquant,21
http://www.wikidata.org/entity/Q579215,Fábio Camilo de Brito,Brésil,défenseur,27
http://www.wikidata.org/entity/Q579329,András Gosztonyi,Hongrie,milieu de terrain,6
http://www.wikidata.org/entity/Q581631,Lucas Porcar,Espagne,attaquant,8
http://www.wikidata.org/entity/Q581973,Jay Rodriguez,Royaume-Uni,attaquant,36
http://www.wikidata.org/entity/Q582414,Dominik Reinhardt,Allemagne,arrière latéral,14
http://www.wikidata.org/entity/Q602869,Xavier Aguado,Espagne,défenseur,12
http://www.wikidata.org/entity/Q602920,Leon Jessen,Royaume de Danemark,arrière latéral,12
http://www.wikidata.org/entity/Q603722,Bjarne Thoelke,Allemagne,défenseur,7
http://www.wikidata.org/entity/Q604190,Antonio Pinilla,Espagne,attaquant,20
http://www.wikidata.org/entity/Q604740,Ovidiu Burcă,Roumanie,défenseur central,25
http://www.wikidata.org/entity/Q605904,Henning Grieneisen,Allemagne,milieu de terrain,5
http://www.wikidata.org/entity/Q607360,Amor Kehiha,France,milieu de terrain,5
http://www.wikidata.org/entity/Q607360,Amor Kehiha,Algérie,milieu de terrain,5
http://www.wikidata.org/entity/Q607676,Ruslan Pimenov,Russie,défenseur,22
http://www.wikidata.org/entity/Q608620,René Trehkopf,Allemagne,défenseur,5
http://www.wikidata.org/entity/Q610019,Antun Labak,Croatie,attaquant,5
http://www.wikidata.org/entity/Q610357,Hugo Rodriguez,France,milieu de terrain,5
http://www.wikidata.org/entity/Q610605,Abdelhamid El Kaoutari,France,défenseur,23
http://www.wikidata.org/entity/Q610605,Abdelhamid El Kaoutari,Maroc,défenseur,23
http://www.wikidata.org/entity/Q611185,Karim El Mourabet,France,défenseur central,11
http://www.wikidata.org/entity/Q611185,Karim El Mourabet,Maroc,défenseur central,11
http://www.wikidata.org/entity/Q611186,Milan Belić,Serbie,attaquant,6
http://www.wikidata.org/entity/Q611524,Petr Gabriel,Tchéquie,défenseur,16
http://www.wikidata.org/entity/Q612966,Jean-Philippe Caillet,France,défenseur,10
