player,club,clubLabel,apps,start,end
http://www.wikidata.org/entity/Q2966190,http://www.wikidata.org/entity/Q19521,AS Saint-Étienne,213.0,1987-01-01T00:00:00Z,1995-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2966190,http://www.wikidata.org/entity/Q208399,SC Bastia,87.0,1997-01-01T00:00:00Z,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2966216,http://www.wikidata.org/entity/Q797530,Istres FC,323.0,1999-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2966216,http://www.wikidata.org/entity/Q760736,Stade lavallois,22.0,1994-01-01T00:00:00Z,1995-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2966216,http://www.wikidata.org/entity/Q209509,Grenoble Foot 38,,1993-01-01T00:00:00Z,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2966290,http://www.wikidata.org/entity/Q459148,En avant Guingamp,13.0,1996-01-01T00:00:00Z,1997-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2966290,http://www.wikidata.org/entity/Q328658,Le Havre AC,,1997-01-01T00:00:00Z,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2966290,http://www.wikidata.org/entity/Q193377,Stade Malherbe Caen,60.0,1999-01-01T00:00:00Z,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2966290,http://www.wikidata.org/entity/Q221525,FC Metz,9.0,1999-01-01T00:00:00Z,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2966290,http://www.wikidata.org/entity/Q867320,FC Rouen,150.0,1988-01-01T00:00:00Z,1994-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2966290,http://www.wikidata.org/entity/Q48948,Port Vale FC,2.0,1998-01-01T00:00:00Z,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2966290,http://www.wikidata.org/entity/Q221525,FC Metz,9.0,1998-01-01T00:00:00Z,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2966290,http://www.wikidata.org/entity/Q298267,AS Cannes,23.0,1994-01-01T00:00:00Z,1996-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2966290,http://www.wikidata.org/entity/Q48948,Port Vale FC,2.0,1998-01-01T00:00:00Z,1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2966381,http://www.wikidata.org/entity/Q221525,FC Metz,123.0,2005-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2966381,http://www.wikidata.org/entity/Q191843,RC Lens,,1996-01-01T00:00:00Z,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2966381,http://www.wikidata.org/entity/Q626917,Chamois niortais,,1999-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2994955,http://www.wikidata.org/entity/Q482449,Suwon Samsung Bluewings Football Club,6.0,1998-01-01T00:00:00Z,1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2994955,http://www.wikidata.org/entity/Q841245,Fotbal Club Argeș Pitești,1.0,2002-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2994955,http://www.wikidata.org/entity/Q12158,Club Deportivo Numancia,53.0,1999-01-01T00:00:00Z,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2994955,http://www.wikidata.org/entity/Q168397,équipe de Roumanie de football,3.0,1997-01-01T00:00:00Z,1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2994955,http://www.wikidata.org/entity/Q301279,Club Sportiv Mioveni,17.0,2003-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2994955,http://www.wikidata.org/entity/Q841245,Fotbal Club Argeș Pitești,181.0,1992-01-01T00:00:00Z,1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2994955,http://www.wikidata.org/entity/Q245162,Rapid Bucarest,9.0,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2994955,http://www.wikidata.org/entity/Q245162,Rapid Bucarest,14.0,1999-01-01T00:00:00Z,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3009065,http://www.wikidata.org/entity/Q19523,AS Nancy-Lorraine,18.0,2001-01-01T00:00:00Z,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3009065,http://www.wikidata.org/entity/Q138248,K Saint-Trond VV,5.0,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3009065,http://www.wikidata.org/entity/Q2155470,ASOA Valence,,1996-01-01T00:00:00Z,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3009065,http://www.wikidata.org/entity/Q19513,Montpellier Hérault SC,34.0,2000-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3009065,http://www.wikidata.org/entity/Q292231,Rodez Aveyron Football,,2007-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3009065,http://www.wikidata.org/entity/Q218372,Stade brestois 29,,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3009176,http://www.wikidata.org/entity/Q48911,FC Lorient,43.0,1994-01-01T00:00:00Z,1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3009176,http://www.wikidata.org/entity/Q459148,En avant Guingamp,21.0,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3009176,http://www.wikidata.org/entity/Q3095380,Garde Saint-Ivy Pontivy,32.0,1998-01-01T00:00:00Z,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3009176,http://www.wikidata.org/entity/Q760736,Stade lavallois,34.0,2006-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3009176,http://www.wikidata.org/entity/Q193377,Stade Malherbe Caen,218.0,1999-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3012383,http://www.wikidata.org/entity/Q270051,Athletic club ajaccien,14.0,2003-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3012383,http://www.wikidata.org/entity/Q16839369,FK Moravac Orion Mrštane,,2013-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3012383,http://www.wikidata.org/entity/Q4957635,Brantford Galaxy,9.0,2011-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3012383,http://www.wikidata.org/entity/Q1137993,FK Radnički Niš,16.0,1997-01-01T00:00:00Z,1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3012383,http://www.wikidata.org/entity/Q2288357,London City Soccer Club,20.0,2012-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3012383,http://www.wikidata.org/entity/Q757098,FK Rad Belgrade,44.0,2007-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3012383,http://www.wikidata.org/entity/Q841245,Fotbal Club Argeș Pitești,2.0,2006-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3012383,http://www.wikidata.org/entity/Q849544,KVC Westerlo,27.0,2000-01-01T00:00:00Z,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3012383,http://www.wikidata.org/entity/Q757098,FK Rad Belgrade,49.0,2003-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3012383,http://www.wikidata.org/entity/Q138248,K Saint-Trond VV,48.0,2001-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3012383,http://www.wikidata.org/entity/Q1137993,FK Radnički Niš,13.0,2012-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3012383,http://www.wikidata.org/entity/Q190916,Club Bruges KV,8.0,1998-01-01T00:00:00Z,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3012383,http://www.wikidata.org/entity/Q541779,Sông Lam Nghệ An,8.0,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3015228,http://www.wikidata.org/entity/Q19626,Shrewsbury Town Football Club,0.0,2013-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3015228,http://www.wikidata.org/entity/Q180857,équipe du pays de Galles de football,16.0,1996-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3015228,http://www.wikidata.org/entity/Q19481,Leicester City FC,4.0,2003-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3015228,http://www.wikidata.org/entity/Q19458,Burnley FC,40.0,2004-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3015228,http://www.wikidata.org/entity/Q19637,Tranmere Rovers FC,111.0,1992-01-01T00:00:00Z,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3015228,http://www.wikidata.org/entity/Q19637,Tranmere Rovers FC,80.0,2007-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3015228,http://www.wikidata.org/entity/Q18661,Middlesbrough FC,26.0,2009-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3015228,http://www.wikidata.org/entity/Q19607,Sheffield United FC,0.0,2012-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2896157,http://www.wikidata.org/entity/Q208399,SC Bastia,2.0,2002-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2896157,http://www.wikidata.org/entity/Q670795,Cercle athlétique bastiais,31.0,2005-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2896157,http://www.wikidata.org/entity/Q328295,équipe de Nouvelle-Calédonie de football,,2003-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2896545,http://www.wikidata.org/entity/Q1753870,Stadium Racing Colmar,,2010-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2896545,http://www.wikidata.org/entity/Q19512,Football Club Sochaux-Montbéliard,0.0,2003-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2896545,http://www.wikidata.org/entity/Q640726,FC Mulhouse,,2014-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2896545,http://www.wikidata.org/entity/Q627334,Gazélec FC Ajaccio,60.0,2004-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2896545,http://www.wikidata.org/entity/Q870182,Clermont Foot 63,54.0,2006-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2896545,http://www.wikidata.org/entity/Q866884,Amiens SC,,2008-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2903484,http://www.wikidata.org/entity/Q290540,Étoile sportive du Sahel,,1997-01-01T00:00:00Z,1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2903484,http://www.wikidata.org/entity/Q181903,équipe d'Algérie de football,,1991-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2903484,http://www.wikidata.org/entity/Q608988,CS Sedan Ardennes,13.0,1999-01-01T00:00:00Z,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2903484,http://www.wikidata.org/entity/Q660003,NA Hussein Dey,,1990-01-01T00:00:00Z,1995-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2903484,http://www.wikidata.org/entity/Q3589664,équipe d'Algérie de football des moins de 23 ans,3.0,1991-01-01T00:00:00Z,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2903484,http://www.wikidata.org/entity/Q290540,Étoile sportive du Sahel,,1998-01-01T00:00:00Z,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2903484,http://www.wikidata.org/entity/Q912225,Union sportive médina d'Alger,,2007-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2903484,http://www.wikidata.org/entity/Q3589641,équipe d'Algérie de football des moins de 20 ans,1.0,1990-01-01T00:00:00Z,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2903484,http://www.wikidata.org/entity/Q283545,Al-Sadd SC,0.0,2007-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2903484,http://www.wikidata.org/entity/Q912225,Union sportive médina d'Alger,,1999-01-01T00:00:00Z,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2903484,http://www.wikidata.org/entity/Q912225,Union sportive médina d'Alger,159.0,2000-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2903484,http://www.wikidata.org/entity/Q912225,Union sportive médina d'Alger,,1995-01-01T00:00:00Z,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2906423,http://www.wikidata.org/entity/Q986529,Hapoël Beer-Sheva,42.0,2002-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2906423,http://www.wikidata.org/entity/Q1138191,MS Ashdod,18.0,2006-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2906423,http://www.wikidata.org/entity/Q49711,Maccabi Petach-Tikva,58.0,2006-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2906423,http://www.wikidata.org/entity/Q223728,Maccabi Tel-Aviv FC,8.0,2005-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2906423,http://www.wikidata.org/entity/Q181930,équipe du Nigéria de football,4.0,2000-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2906423,http://www.wikidata.org/entity/Q2312558,Racing White Daring Molenbeek,28.0,1998-01-01T00:00:00Z,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2906423,http://www.wikidata.org/entity/Q19470,Derby County FC,4.0,2005-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2906423,http://www.wikidata.org/entity/Q2694024,KRC Harelbeke,26.0,1999-01-01T00:00:00Z,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2906423,http://www.wikidata.org/entity/Q1971820,Sharks Football Club,0.0,1996-01-01T00:00:00Z,1997-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2906423,http://www.wikidata.org/entity/Q216032,KRC Genk,20.0,2000-01-01T00:00:00Z,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2906423,http://www.wikidata.org/entity/Q1138191,MS Ashdod,19.0,2003-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2906423,http://www.wikidata.org/entity/Q959341,Enosis Neon Paralimni,11.0,2008-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2906423,http://www.wikidata.org/entity/Q19451,Bolton Wanderers FC,1.0,2004-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2914412,http://www.wikidata.org/entity/Q852079,Burgos CF,62.0,2020-01-01T00:00:00Z,2023-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2914412,http://www.wikidata.org/entity/Q770740,SD Eibar,63.0,2014-01-01T00:00:00Z,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2914412,http://www.wikidata.org/entity/Q10467,FC Barcelone B,26.0,2010-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2914412,http://www.wikidata.org/entity/Q2206737,CD Lealtad,34.0,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2914412,http://www.wikidata.org/entity/Q2300929,UD Pájara Playas de Jandía,37.0,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2914412,http://www.wikidata.org/entity/Q11979,Unión Deportiva Las Palmas,64.0,2008-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2914412,http://www.wikidata.org/entity/Q271574,Real Oviedo,114.0,2016-01-01T00:00:00Z,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2914412,http://www.wikidata.org/entity/Q10383,AD Alcorcón,35.0,2011-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2914412,http://www.wikidata.org/entity/Q12230,Real Murcie,76.0,2012-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2914412,http://www.wikidata.org/entity/Q1190065,UP Langreo,38.0,2006-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2919249,http://www.wikidata.org/entity/Q621824,East Bengal Club,2.0,2008-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2919249,http://www.wikidata.org/entity/Q621824,East Bengal Club,,2008-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2919249,http://www.wikidata.org/entity/Q208399,SC Bastia,2.0,2002-01-01T00:00:00Z,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2919249,http://www.wikidata.org/entity/Q2550554,Wassaman United,,2011-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2919249,http://www.wikidata.org/entity/Q172014,équipe du Ghana de football,9.0,2000-01-01T00:00:00Z,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2919249,http://www.wikidata.org/entity/Q426513,Maccabi Netanya,48.0,2002-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2919249,http://www.wikidata.org/entity/Q959341,Enosis Neon Paralimni,,2005-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2919249,http://www.wikidata.org/entity/Q339560,Hearts of Oak Sporting Club,,1998-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2919249,http://www.wikidata.org/entity/Q339560,Hearts of Oak Sporting Club,71.0,1999-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2919249,http://www.wikidata.org/entity/Q223728,Maccabi Tel-Aviv FC,13.0,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2919249,http://www.wikidata.org/entity/Q2986998,Al-Raed,,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2919249,http://www.wikidata.org/entity/Q657156,PAE Ergotelis Héraklion,15.0,2005-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2919259,http://www.wikidata.org/entity/Q1417698,PFC Minyor Pernik,50.0,2010-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2919259,http://www.wikidata.org/entity/Q105844,DSC Arminia Bielefeld,1.0,2004-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2919259,http://www.wikidata.org/entity/Q1124841,PFC Lokomotiv Plovdiv,,2014-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2919259,http://www.wikidata.org/entity/Q201197,Chernomorets Bourgas,37.0,2013-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2919259,http://www.wikidata.org/entity/Q201197,Chernomorets Bourgas,59.0,2006-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2919259,http://www.wikidata.org/entity/Q49711,Maccabi Petach-Tikva,21.0,2009-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2919259,http://www.wikidata.org/entity/Q596456,FK Napredok Kitchevo,15.0,1999-01-01T00:00:00Z,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2919259,http://www.wikidata.org/entity/Q582900,PFC Velbazhd Kyustendil,58.0,2000-01-01T00:00:00Z,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2919259,http://www.wikidata.org/entity/Q38124,FK Pelister Bitola,1.0,1997-01-01T00:00:00Z,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2919259,http://www.wikidata.org/entity/Q188568,équipe de Macédoine du Nord de football,35.0,2001-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2919259,http://www.wikidata.org/entity/Q1124841,PFC Lokomotiv Plovdiv,39.0,2002-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2920474,http://www.wikidata.org/entity/Q15224541,équipe de Belgique de football des moins de 18 ans,10.0,2009-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2920474,http://www.wikidata.org/entity/Q19644,Walsall Football Club,18.0,2012-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2920474,http://www.wikidata.org/entity/Q19607,Sheffield United FC,,2013-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2920474,http://www.wikidata.org/entity/Q815515,équipe de Belgique espoirs de football,1.0,2012-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2920474,http://www.wikidata.org/entity/Q18736,Stoke City FC,0.0,2011-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2920474,http://www.wikidata.org/entity/Q3589896,équipe de Belgique de football des moins de 19 ans,18.0,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2920474,http://www.wikidata.org/entity/Q19495,Peterborough United FC,1.0,2013-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2920474,http://www.wikidata.org/entity/Q48948,Port Vale FC,1.0,2014-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2920474,http://www.wikidata.org/entity/Q48929,Burton Albion Football Club,1.0,2015-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2920474,http://www.wikidata.org/entity/Q3589895,équipe de Belgique de football des moins de 17 ans,12.0,2008-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2923181,http://www.wikidata.org/entity/Q12158,Club Deportivo Numancia,76.0,1999-01-01T00:00:00Z,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2923181,http://www.wikidata.org/entity/Q12278,Sporting Gijón,150.0,1991-01-01T00:00:00Z,1996-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2923181,http://www.wikidata.org/entity/Q2722081,CD Izarra,,1988-01-01T00:00:00Z,1989-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2923181,http://www.wikidata.org/entity/Q10300,Rayo Vallecano,107.0,1996-01-01T00:00:00Z,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2924921,http://www.wikidata.org/entity/Q19634,Swindon Town Football Club,70.0,2003-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2924921,http://www.wikidata.org/entity/Q136433,PFC CSKA Sofia,11.0,2013-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2924921,http://www.wikidata.org/entity/Q18732,Southampton FC,0.0,2001-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2924921,http://www.wikidata.org/entity/Q4735713,Alresford Town F.C.,10.0,2015-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2924921,http://www.wikidata.org/entity/Q1049176,équipe d'Angleterre de football des moins de 20 ans,7.0,2003-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2924921,http://www.wikidata.org/entity/Q48946,Oxford United Football Club,7.0,2014-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2924921,http://www.wikidata.org/entity/Q19487,Millwall FC,12.0,2011-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2924921,http://www.wikidata.org/entity/Q2752922,Équipe d'Angleterre des moins de 17 ans de football,4.0,2000-01-01T00:00:00Z,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2924921,http://www.wikidata.org/entity/Q19444,Birmingham City FC,5.0,2014-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2924921,http://www.wikidata.org/entity/Q18729,Reading FC,59.0,2009-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2924921,http://www.wikidata.org/entity/Q19607,Sheffield United FC,15.0,2009-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2924921,http://www.wikidata.org/entity/Q19456,Bristol City Football Club,6.0,2013-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2924921,http://www.wikidata.org/entity/Q19607,Sheffield United FC,15.0,2008-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3015228,http://www.wikidata.org/entity/Q18515,Grimsby Town Football Club,181.0,1999-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3015228,http://www.wikidata.org/entity/Q946297,équipe du pays de Galles espoirs de football,9.0,1993-01-01T00:00:00Z,1995-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3016542,http://www.wikidata.org/entity/Q18661,Middlesbrough FC,106.0,2017-07-01T00:00:00Z,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3016542,http://www.wikidata.org/entity/Q216523,Motherwell Football Club,111.0,2010-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3016542,http://www.wikidata.org/entity/Q19444,Birmingham City FC,91.0,2013-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3016542,http://www.wikidata.org/entity/Q19573,Bury FC,14.0,2008-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3016542,http://www.wikidata.org/entity/Q48943,Gillingham Football Club,3.0,2006-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3016542,http://www.wikidata.org/entity/Q955872,Welling United Football Club,4.0,2004-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3016542,http://www.wikidata.org/entity/Q163547,équipe de république d'Irlande de football,50.0,2012-01-01T00:00:00Z,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3016542,http://www.wikidata.org/entity/Q18747,West Ham United FC,5.0,2020-01-01T00:00:00Z,2023-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3016542,http://www.wikidata.org/entity/Q18516,Hereford United Football Club,13.0,2008-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3016542,http://www.wikidata.org/entity/Q18747,West Ham United FC,28.0,2015-01-01T00:00:00Z,2017-07-01T00:00:00Z
http://www.wikidata.org/entity/Q3016542,http://www.wikidata.org/entity/Q1672798,équipe d'Irlande espoirs de football,8.0,2006-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3016542,http://www.wikidata.org/entity/Q19568,AFC Bournemouth,,2023-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3016542,http://www.wikidata.org/entity/Q48843,Accrington Stanley Football Club,14.0,2005-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3016542,http://www.wikidata.org/entity/Q16841704,équipe d'Irlande de football des moins de 20 ans,15.0,2004-01-01T00:00:00Z,2006-01-01T00:00:00Z
