player,playerLabel,natLabel,posLabel,club,apps,start,end
http://www.wikidata.org/entity/Q503158,Andrejs Perepļotkins,Ukraine,milieu excentré,http://www.wikidata.org/entity/Q18732,0.0,2003-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q504729,Kamil Kosowski,Pologne,milieu de terrain,http://www.wikidata.org/entity/Q18732,18.0,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q507852,Andrew Surman,Afrique du Sud,milieu de terrain,http://www.wikidata.org/entity/Q18732,133.0,2004-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5107285,Chris Lucketti,Royaume-Uni,défenseur central,http://www.wikidata.org/entity/Q18732,4.0,2008-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5107285,Chris Lucketti,Royaume-Uni,défenseur,http://www.wikidata.org/entity/Q18732,4.0,2008-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5107343,Chris Marsden,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q18732,129.0,1999-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q511720,Rickie Lambert,Royaume-Uni,attaquant,http://www.wikidata.org/entity/Q18732,207.0,2009-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q512805,Jason Dodd,Royaume-Uni,arrière latéral,http://www.wikidata.org/entity/Q18732,398.0,1989-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q517962,Calum Davenport,Royaume-Uni,défenseur central,http://www.wikidata.org/entity/Q18732,7.0,2005-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5210642,Dale Stephens,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q18732,6.0,2011-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5216249,Dani Rodrigues,Portugal,milieu excentré,http://www.wikidata.org/entity/Q18732,2.0,1999-01-01T00:00:00Z,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5219045,Daniel Webb,Royaume-Uni,défenseur,http://www.wikidata.org/entity/Q18732,0.0,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5220475,Danny Ings,Royaume-Uni,attaquant,http://www.wikidata.org/entity/Q18732,67.0,2019-01-01T00:00:00Z,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5220475,Danny Ings,Royaume-Uni,attaquant,http://www.wikidata.org/entity/Q18732,24.0,2018-01-01T00:00:00Z,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q523074,Marcelo Tejera,Uruguay,milieu de terrain,http://www.wikidata.org/entity/Q18732,0.0,2005-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q528200,Andy Williams,Royaume-Uni,défenseur,http://www.wikidata.org/entity/Q18732,21.0,1996-01-01T00:00:00Z,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5235188,David Howells,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q18732,9.0,1998-01-01T00:00:00Z,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5235228,David Hughes,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q18732,53.0,1991-01-01T00:00:00Z,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10494611,Stuart Anderson,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q18732,0.0,2003-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q107930811,Tino Livramento,Portugal,défenseur,http://www.wikidata.org/entity/Q18732,30.0,2021-01-01T00:00:00Z,2023-01-01T00:00:00Z
http://www.wikidata.org/entity/Q107930811,Tino Livramento,Royaume-Uni,défenseur,http://www.wikidata.org/entity/Q18732,30.0,2021-01-01T00:00:00Z,2023-01-01T00:00:00Z
http://www.wikidata.org/entity/Q108649714,Roméo Lavia,Belgique,milieu défensif,http://www.wikidata.org/entity/Q18732,29.0,2022-01-01T00:00:00Z,2023-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11059683,Pierre Højbjerg,France,milieu de terrain,http://www.wikidata.org/entity/Q18732,109.0,2016-01-01T00:00:00Z,2020-08-01T00:00:00Z
http://www.wikidata.org/entity/Q11059683,Pierre Højbjerg,Royaume de Danemark,milieu de terrain,http://www.wikidata.org/entity/Q18732,109.0,2016-01-01T00:00:00Z,2020-08-01T00:00:00Z
http://www.wikidata.org/entity/Q19666353,Matt Young,Royaume-Uni,défenseur,http://www.wikidata.org/entity/Q18732,0.0,2012-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q20810670,Cody Cropper,États-Unis,gardien de but,http://www.wikidata.org/entity/Q18732,0.0,2012-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q20810670,Cody Cropper,Royaume-Uni,gardien de but,http://www.wikidata.org/entity/Q18732,0.0,2012-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3817646,Kyle Davies,États-Unis,défenseur,http://www.wikidata.org/entity/Q18732,0.0,2007-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3943059,Ryan Doble,Royaume-Uni,attaquant,http://www.wikidata.org/entity/Q18732,0.0,2008-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4244779,Bartosz Białkowski,Pologne,gardien de but,http://www.wikidata.org/entity/Q18732,22.0,2006-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4730978,Allan Smart,Royaume-Uni,attaquant,http://www.wikidata.org/entity/Q18736,2.0,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4733429,Ally Pickering,Royaume-Uni,défenseur,http://www.wikidata.org/entity/Q18736,83.0,1996-01-01T00:00:00Z,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5220810,Danny Seaborne,Royaume-Uni,défenseur,http://www.wikidata.org/entity/Q18732,44.0,2010-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5225102,Darren Powell,Royaume-Uni,défenseur central,http://www.wikidata.org/entity/Q18732,43.0,2005-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q27967807,Aaron Ramsdale,Royaume-Uni,gardien de but,http://www.wikidata.org/entity/Q18732,30.0,2024-08-01T00:00:00Z,
http://www.wikidata.org/entity/Q50073536,Yukinari Sugawara,Japon,défenseur,http://www.wikidata.org/entity/Q18732,32.0,2024-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2964666,Chris Brown,Royaume-Uni,attaquant,http://www.wikidata.org/entity/Q18739,66.0,2003-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2964791,Chris Makin,Royaume-Uni,défenseur,http://www.wikidata.org/entity/Q18739,121.0,1997-01-01T00:00:00Z,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q296833,Jack Rodwell,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q18739,67.0,2014-01-01T00:00:00Z,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2979044,Cliff Byrne,Irlande,défenseur,http://www.wikidata.org/entity/Q18739,0.0,1999-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q298330,Anton Ferdinand,Royaume-Uni,défenseur central,http://www.wikidata.org/entity/Q18739,85.0,2008-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3022652,Richie Ryan,Irlande,milieu de terrain,http://www.wikidata.org/entity/Q18739,2.0,2003-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3031122,Valentin Roberge,France,défenseur,http://www.wikidata.org/entity/Q18739,10.0,2013-01-01T00:00:00Z,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3031122,Valentin Roberge,Chypre,défenseur,http://www.wikidata.org/entity/Q18739,10.0,2013-01-01T00:00:00Z,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3035800,Don Hutchison,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q18739,40.0,2000-01-01T00:00:00Z,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q306351,John O'Shea,Irlande,défenseur central,http://www.wikidata.org/entity/Q18739,226.0,2011-01-01T00:00:00Z,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q309728,Kieran Richardson,Royaume-Uni,milieu excentré,http://www.wikidata.org/entity/Q18739,134.0,2007-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q310037,Alan Hutton,Royaume-Uni,arrière latéral,http://www.wikidata.org/entity/Q18739,11.0,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q310408,Nedum Onuoha,Royaume-Uni,défenseur,http://www.wikidata.org/entity/Q18739,31.0,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q310408,Nedum Onuoha,Royaume-Uni,arrière latéral,http://www.wikidata.org/entity/Q18739,31.0,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q310408,Nedum Onuoha,Nigeria,défenseur,http://www.wikidata.org/entity/Q18739,31.0,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q310408,Nedum Onuoha,Nigeria,arrière latéral,http://www.wikidata.org/entity/Q18739,31.0,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q310660,Dickson Etuhu,Nigeria,milieu de terrain,http://www.wikidata.org/entity/Q18739,20.0,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q310700,James McFadden,Royaume-Uni,attaquant,http://www.wikidata.org/entity/Q18739,3.0,2012-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q310710,Paulo da Silva,Paraguay,défenseur central,http://www.wikidata.org/entity/Q18739,24.0,2009-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q310730,John Mensah,Ghana,défenseur central,http://www.wikidata.org/entity/Q18739,34.0,2009-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q311155,Lorik Cana,Suisse,défenseur central,http://www.wikidata.org/entity/Q18739,31.0,2009-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q311155,Lorik Cana,France,défenseur central,http://www.wikidata.org/entity/Q18739,31.0,2009-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q311155,Lorik Cana,Albanie,défenseur central,http://www.wikidata.org/entity/Q18739,31.0,2009-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q311334,Younès Kaboul,France,défenseur central,http://www.wikidata.org/entity/Q18739,24.0,2015-01-01T00:00:00Z,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q311334,Younès Kaboul,Maroc,défenseur central,http://www.wikidata.org/entity/Q18739,24.0,2015-01-01T00:00:00Z,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q311941,Sebastián Coates,Espagne,défenseur central,http://www.wikidata.org/entity/Q18739,10.0,2014-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q311941,Sebastián Coates,Espagne,arrière latéral,http://www.wikidata.org/entity/Q18739,10.0,2014-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q311941,Sebastián Coates,Uruguay,défenseur central,http://www.wikidata.org/entity/Q18739,10.0,2014-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q311941,Sebastián Coates,Uruguay,arrière latéral,http://www.wikidata.org/entity/Q18739,10.0,2014-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q312146,Andrea Dossena,Italie,arrière latéral,http://www.wikidata.org/entity/Q18739,7.0,2013-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q312513,Stuart Holden,États-Unis,milieu de terrain,http://www.wikidata.org/entity/Q18739,0.0,2005-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q312513,Stuart Holden,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q18739,0.0,2005-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q312983,Kenwyne Jones,Trinité-et-Tobago,attaquant,http://www.wikidata.org/entity/Q18739,94.0,2007-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313036,Tobias Hysén,Suède,milieu de terrain,http://www.wikidata.org/entity/Q18739,26.0,2006-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313083,Ki Sung-yueng,Corée du Sud,milieu de terrain,http://www.wikidata.org/entity/Q18739,27.0,2013-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313617,David Healy,Royaume-Uni,milieu excentré,http://www.wikidata.org/entity/Q18739,13.0,2008-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q315294,Danny Simpson,Royaume-Uni,arrière latéral,http://www.wikidata.org/entity/Q18739,14.0,2007-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3163157,Javier Manquillo,Espagne,arrière latéral,http://www.wikidata.org/entity/Q18739,22.0,2016-08-25T00:00:00Z,2017-06-30T00:00:00Z
http://www.wikidata.org/entity/Q316501,Teemu Tainio,Finlande,milieu de terrain,http://www.wikidata.org/entity/Q18739,21.0,2008-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q316719,Rory Delap,Irlande,milieu de terrain,http://www.wikidata.org/entity/Q18739,12.0,2006-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q316935,Paul McShane,Irlande,défenseur,http://www.wikidata.org/entity/Q18739,24.0,2007-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q316935,Paul McShane,Islande,défenseur,http://www.wikidata.org/entity/Q18739,24.0,2007-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3180142,Joe Murphy,Irlande,gardien de but,http://www.wikidata.org/entity/Q18739,0.0,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q31903,David Bellion,France,attaquant,http://www.wikidata.org/entity/Q18739,20.0,2001-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q319164,Justin Hoyte,Royaume-Uni,défenseur,http://www.wikidata.org/entity/Q18739,27.0,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q319164,Justin Hoyte,Royaume-Uni,arrière latéral,http://www.wikidata.org/entity/Q18739,27.0,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q319164,Justin Hoyte,Trinité-et-Tobago,défenseur,http://www.wikidata.org/entity/Q18739,27.0,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q319164,Justin Hoyte,Trinité-et-Tobago,arrière latéral,http://www.wikidata.org/entity/Q18739,27.0,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q325997,Bryan Oviedo,Costa Rica,arrière latéral,http://www.wikidata.org/entity/Q18739,77.0,2017-01-30T00:00:00Z,2019-07-28T00:00:00Z
http://www.wikidata.org/entity/Q326502,Benjani,Zimbabwe,attaquant,http://www.wikidata.org/entity/Q18739,8.0,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q333793,Ricardo Gabriel Álvarez,Argentine,milieu de terrain,http://www.wikidata.org/entity/Q18739,13.0,2014-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q334564,Quinton Fortune,Afrique du Sud,milieu de terrain,http://www.wikidata.org/entity/Q18739,5.0,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q334564,Quinton Fortune,Afrique du Sud,arrière latéral,http://www.wikidata.org/entity/Q18739,5.0,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q335831,Niall Quinn,Irlande,attaquant,http://www.wikidata.org/entity/Q18739,203.0,1996-01-01T00:00:00Z,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3372283,Paul Thirlwell,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q18739,77.0,1997-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q342501,Dame N'Doye,Sénégal,attaquant,http://www.wikidata.org/entity/Q18739,5.0,2016-01-01T00:00:00Z,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3433436,Jack Pelter,Nouvelle-Zélande,défenseur,http://www.wikidata.org/entity/Q18739,0.0,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3436353,Mark Lynch,Royaume-Uni,défenseur,http://www.wikidata.org/entity/Q18739,11.0,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3442796,Ross Wallace,Royaume-Uni,milieu excentré,http://www.wikidata.org/entity/Q18739,53.0,2006-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q346676,Jürgen Macho,Autriche,gardien de but,http://www.wikidata.org/entity/Q18739,22.0,2000-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q350802,Kevin Kilbane,Royaume-Uni,défenseur,http://www.wikidata.org/entity/Q18739,113.0,1999-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3524957,Thomas Butler,Irlande,milieu de terrain,http://www.wikidata.org/entity/Q18739,31.0,1998-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q353623,Thomas Myhre,Norvège,gardien de but,http://www.wikidata.org/entity/Q18739,37.0,2002-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q356457,Gavin McCann,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q18739,116.0,1998-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q357286,Adelson Cabral,Suisse,milieu de terrain,http://www.wikidata.org/entity/Q18739,1.0,2013-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q357286,Adelson Cabral,Cap-Vert,milieu de terrain,http://www.wikidata.org/entity/Q18739,1.0,2013-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q357664,Keiren Westwood,Irlande,gardien de but,http://www.wikidata.org/entity/Q18739,19.0,2011-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q358793,Ian Harte,Irlande,arrière latéral,http://www.wikidata.org/entity/Q18739,8.0,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q363257,Claudio Reyna,États-Unis,milieu de terrain,http://www.wikidata.org/entity/Q18739,28.0,2001-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q369507,Steven Caldwell,Royaume-Uni,défenseur,http://www.wikidata.org/entity/Q18739,76.0,2004-07-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q371788,Ji Dong-won,Corée du Sud,milieu excentré,http://www.wikidata.org/entity/Q18739,24.0,2011-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q375563,Martin Woods,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q18739,7.0,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q384227,Ondřej Čelůstka,Tchéquie,défenseur,http://www.wikidata.org/entity/Q18739,21.0,2013-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q432154,Stefan Schwarz,Suède,défenseur,http://www.wikidata.org/entity/Q18739,62.0,1999-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q437322,Danny Higginbotham,Royaume-Uni,défenseur central,http://www.wikidata.org/entity/Q18739,22.0,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5336371,Eddie Odhiambo,Tanzanie,défenseur,http://www.wikidata.org/entity/Q18732,0.0,2004-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q540625,Vincent Péricard,France,attaquant,http://www.wikidata.org/entity/Q18732,5.0,2008-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q540625,Vincent Péricard,Cameroun,attaquant,http://www.wikidata.org/entity/Q18732,5.0,2008-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5480191,Francis Benali,Royaume-Uni,défenseur central,http://www.wikidata.org/entity/Q18732,311.0,1988-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5480191,Francis Benali,Royaume-Uni,arrière latéral,http://www.wikidata.org/entity/Q18732,311.0,1988-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q553563,Simon Gillett,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q18732,31.0,2005-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5526231,Garyn Preen,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q18732,0.0,2009-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q475024,Michael Tonge,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q18736,12.0,2008-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4753829,Anders Jacobsen,Norvège,défenseur,http://www.wikidata.org/entity/Q18736,33.0,1999-01-01T00:00:00Z,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4760546,Andy Cooke,Royaume-Uni,attaquant,http://www.wikidata.org/entity/Q18736,88.0,2000-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4761118,Andy Owens,Royaume-Uni,défenseur,http://www.wikidata.org/entity/Q18736,0.0,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4773314,Anthony Pulis,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q18736,2.0,2004-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4805640,Ashley Wooliscroft,Royaume-Uni,défenseur,http://www.wikidata.org/entity/Q18736,1.0,1998-01-01T00:00:00Z,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q48626,Hannes Sigurðsson,Islande,attaquant,http://www.wikidata.org/entity/Q18736,25.0,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4886287,Ben Petty,Royaume-Uni,défenseur,http://www.wikidata.org/entity/Q18736,46.0,1999-01-01T00:00:00Z,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q439309,Costel Pantilimon,Roumanie,gardien de but,http://www.wikidata.org/entity/Q18739,45.0,2014-07-01T00:00:00Z,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q441702,David Connolly,Irlande,attaquant,http://www.wikidata.org/entity/Q18739,39.0,2006-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q442838,Marcos Alonso Mendoza,Espagne,arrière latéral,http://www.wikidata.org/entity/Q18739,16.0,2014-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q443770,Jordi Gómez,Espagne,milieu de terrain,http://www.wikidata.org/entity/Q18739,35.0,2014-01-01T00:00:00Z,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q445801,Stern John,Trinité-et-Tobago,attaquant,http://www.wikidata.org/entity/Q18739,16.0,2007-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q455844,Dean Whitehead,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q18739,185.0,2004-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q456647,Ahmed al-Muhammadi,Égypte,milieu excentré,http://www.wikidata.org/entity/Q18739,20.0,2011-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q456647,Ahmed al-Muhammadi,Égypte,milieu excentré,http://www.wikidata.org/entity/Q18739,36.0,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q459873,Joachim Björklund,Suède,défenseur central,http://www.wikidata.org/entity/Q18739,57.0,2002-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q460696,Márton Fülöp,Hongrie,gardien de but,http://www.wikidata.org/entity/Q18739,44.0,2007-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q460696,Márton Fülöp,Hongrie,gardien de but,http://www.wikidata.org/entity/Q18739,1.0,2006-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q464846,Liam Miller,Irlande,milieu de terrain,http://www.wikidata.org/entity/Q18739,57.0,2006-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4679652,Adam Reed,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q18739,0.0,2009-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q470738,Andy Reid,Irlande,milieu de terrain,http://www.wikidata.org/entity/Q18739,68.0,2008-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4707566,Alan Quinn,Irlande,milieu de terrain,http://www.wikidata.org/entity/Q18739,6.0,2003-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q472373,Colin Cooper,Royaume-Uni,défenseur central,http://www.wikidata.org/entity/Q18739,3.0,2004-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q472373,Colin Cooper,Royaume-Uni,défenseur,http://www.wikidata.org/entity/Q18739,3.0,2004-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4770471,Darren Byfield,Royaume-Uni,attaquant,http://www.wikidata.org/entity/Q18739,17.0,2004-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q484968,Louis Saha,France,attaquant,http://www.wikidata.org/entity/Q18739,11.0,2012-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4885430,Ben Clark,Royaume-Uni,défenseur central,http://www.wikidata.org/entity/Q18739,8.0,2000-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4912871,Billy Knott,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q18739,1.0,2011-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q497126,Michael Gray,Royaume-Uni,arrière latéral,http://www.wikidata.org/entity/Q18739,363.0,1992-01-01T00:00:00Z,2004-01-01T00:00:00Z
