player,playerLabel,natLabel,posLabel,club,apps,start,end
http://www.wikidata.org/entity/Q5715082,Aziz Deen-Conteh,Royaume-Uni,défenseur,http://www.wikidata.org/entity/Q9616,0.0,2010-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5715082,Aziz Deen-Conteh,Royaume-Uni,arrière latéral,http://www.wikidata.org/entity/Q9616,0.0,2010-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q58377,André Schürrle,Allemagne,milieu de terrain,http://www.wikidata.org/entity/Q9616,44.0,2013-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q58377,André Schürrle,Allemagne,attaquant,http://www.wikidata.org/entity/Q9616,44.0,2013-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q58377,André Schürrle,Allemagne,milieu excentré,http://www.wikidata.org/entity/Q9616,44.0,2013-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5870838,George Saville,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q9616,0.0,2012-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q596959,Ben Gordon,Royaume-Uni,arrière latéral,http://www.wikidata.org/entity/Q9616,0.0,2009-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5989408,Marko Mitrović,Suède,attaquant,http://www.wikidata.org/entity/Q9616,0.0,2011-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q603728,Lee Sawyer,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q9616,0.0,2008-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6111102,Rohan Ince,Royaume-Uni,défenseur,http://www.wikidata.org/entity/Q9616,0.0,2010-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q61655,Gökhan Töre,Turquie,attaquant,http://www.wikidata.org/entity/Q9616,15.0,2009-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q61655,Gökhan Töre,Turquie,milieu excentré,http://www.wikidata.org/entity/Q9616,15.0,2009-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q61655,Gökhan Töre,Allemagne,attaquant,http://www.wikidata.org/entity/Q9616,15.0,2009-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q61655,Gökhan Töre,Allemagne,milieu excentré,http://www.wikidata.org/entity/Q9616,15.0,2009-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6167109,Jay Richardson,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q9616,0.0,1998-01-01T00:00:00Z,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6170030,Jean-Yves Anis,France,défenseur,http://www.wikidata.org/entity/Q9616,0.0,2002-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6170030,Jean-Yves Anis,Côte d'Ivoire,défenseur,http://www.wikidata.org/entity/Q9616,0.0,2002-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q454196,Jiří Jarošík,Tchéquie,milieu de terrain,http://www.wikidata.org/entity/Q9616,14.0,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q454196,Jiří Jarošík,Tchéquie,milieu de terrain,http://www.wikidata.org/entity/Q9616,14.0,2005-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q456417,Ulises Dávila,Mexique,milieu de terrain,http://www.wikidata.org/entity/Q9616,0.0,2011-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q459707,Diego Costa,Espagne,attaquant,http://www.wikidata.org/entity/Q9616,89.0,2014-01-01T00:00:00Z,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q459707,Diego Costa,Brésil,attaquant,http://www.wikidata.org/entity/Q9616,89.0,2014-01-01T00:00:00Z,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q460029,Alcides,Brésil,défenseur,http://www.wikidata.org/entity/Q9616,0.0,2004-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q460559,Jackie Groenen,Royaume des Pays-Bas,milieu de terrain,http://www.wikidata.org/entity/Q9616,14.0,2014-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q46502,Juan Sebastián Verón,Argentine,milieu de terrain,http://www.wikidata.org/entity/Q9616,7.0,2003-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4679611,Adam Phillip,Royaume-Uni,attaquant,http://www.wikidata.org/entity/Q9616,0.0,2010-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4685268,Adrian Pettigrew,Royaume-Uni,défenseur central,http://www.wikidata.org/entity/Q9616,0.0,2005-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4685514,Adriana Martín,Espagne,attaquant,http://www.wikidata.org/entity/Q9616,5.0,2012-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4785570,Archange Nkumu,Royaume-Uni,défenseur,http://www.wikidata.org/entity/Q9616,0.0,2012-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q483137,Petr Čech,Tchéquie,gardien de but,http://www.wikidata.org/entity/Q9616,333.0,2004-07-01T00:00:00Z,2015-06-30T00:00:00Z
http://www.wikidata.org/entity/Q483137,Petr Čech,Tchéquie,gardien de but,http://www.wikidata.org/entity/Q9616,333.0,2004-07-01T00:00:00Z,2015-06-30T00:00:00Z
http://www.wikidata.org/entity/Q483846,Gonzalo Higuaín,France,attaquant,http://www.wikidata.org/entity/Q9616,14.0,2019-01-23T00:00:00Z,2019-05-30T00:00:00Z
http://www.wikidata.org/entity/Q483846,Gonzalo Higuaín,Argentine,attaquant,http://www.wikidata.org/entity/Q9616,14.0,2019-01-23T00:00:00Z,2019-05-30T00:00:00Z
http://www.wikidata.org/entity/Q485196,Lassana Diarra,France,milieu de terrain,http://www.wikidata.org/entity/Q9616,13.0,2005-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q48770,Álvaro Morata,Espagne,attaquant,http://www.wikidata.org/entity/Q9616,47.0,2017-07-01T00:00:00Z,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q48892,Didier Drogba,France,attaquant,http://www.wikidata.org/entity/Q9616,226.0,2004-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q48892,Didier Drogba,Côte d'Ivoire,attaquant,http://www.wikidata.org/entity/Q9616,226.0,2004-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q48892,Didier Drogba,France,attaquant,http://www.wikidata.org/entity/Q9616,28.0,2014-07-25T00:00:00Z,2015-07-27T00:00:00Z
http://www.wikidata.org/entity/Q48892,Didier Drogba,Côte d'Ivoire,attaquant,http://www.wikidata.org/entity/Q9616,28.0,2014-07-25T00:00:00Z,2015-07-27T00:00:00Z
http://www.wikidata.org/entity/Q4912357,Billy Clifford,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q9616,0.0,2010-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5043121,Carly Telford,Royaume-Uni,gardien de but,http://www.wikidata.org/entity/Q9616,21.0,2017-01-01T00:00:00Z,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q508711,Didier Deschamps,France,milieu de terrain,http://www.wikidata.org/entity/Q9616,27.0,1999-01-01T00:00:00Z,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q509374,Juan Guillermo Cuadrado,Colombie,arrière latéral,http://www.wikidata.org/entity/Q9616,13.0,2015-01-01T00:00:00Z,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q525816,Serey Die,Côte d'Ivoire,milieu de terrain,http://www.wikidata.org/entity/Q9616,3.0,2008-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q56043276,Robert Sánchez,Espagne,gardien de but,http://www.wikidata.org/entity/Q9616,81.0,2023-08-05T00:00:00Z,
http://www.wikidata.org/entity/Q57704058,Benoît Badiashile,France,défenseur central,http://www.wikidata.org/entity/Q9616,42.0,2023-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q18921915,Mason Holgate,Royaume-Uni,défenseur central,http://www.wikidata.org/entity/Q5794,127.0,2015-01-01T00:00:00Z,2025-01-01T00:00:00Z
http://www.wikidata.org/entity/Q18921915,Mason Holgate,Royaume-Uni,arrière latéral,http://www.wikidata.org/entity/Q5794,127.0,2015-01-01T00:00:00Z,2025-01-01T00:00:00Z
http://www.wikidata.org/entity/Q19059840,Donny van de Beek,Royaume des Pays-Bas,milieu de terrain,http://www.wikidata.org/entity/Q5794,7.0,2022-01-31T00:00:00Z,2022-06-30T00:00:00Z
http://www.wikidata.org/entity/Q19818463,Mason Springthorpe,Royaume-Uni,gardien de but,http://www.wikidata.org/entity/Q5794,0.0,2011-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q19873684,George Green,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q5794,0.0,2013-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q20806743,Richarlison,Brésil,attaquant,http://www.wikidata.org/entity/Q5794,135.0,2018-01-01T00:00:00Z,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q20829745,Ben Godfrey,Royaume-Uni,défenseur central,http://www.wikidata.org/entity/Q5794,82.0,2020-01-01T00:00:00Z,2024-01-01T00:00:00Z
http://www.wikidata.org/entity/Q21091691,Alex Iwobi,Nigeria,meneur de jeu,http://www.wikidata.org/entity/Q5794,123.0,2019-08-08T00:00:00Z,2023-01-01T00:00:00Z
http://www.wikidata.org/entity/Q21484766,Ademola Lookman Triplé,Royaume-Uni,ailier,http://www.wikidata.org/entity/Q5794,36.0,2017-01-01T00:00:00Z,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q21484766,Ademola Lookman Triplé,Nigeria,ailier,http://www.wikidata.org/entity/Q5794,36.0,2017-01-01T00:00:00Z,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q22001795,Arnaut Groeneveld,Nigeria,milieu de terrain,http://www.wikidata.org/entity/Q5794,14.0,2023-07-23T00:00:00Z,2024-06-30T00:00:00Z
http://www.wikidata.org/entity/Q22001795,Arnaut Groeneveld,Royaume des Pays-Bas,milieu de terrain,http://www.wikidata.org/entity/Q5794,14.0,2023-07-23T00:00:00Z,2024-06-30T00:00:00Z
http://www.wikidata.org/entity/Q40471152,Joe Willock,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q9617,40.0,2017-01-01T00:00:00Z,2021-08-13T00:00:00Z
http://www.wikidata.org/entity/Q42288715,Ben Sheaf,Royaume-Uni,défenseur central,http://www.wikidata.org/entity/Q9617,2.0,2014-07-01T00:00:00Z,2021-06-30T00:00:00Z
http://www.wikidata.org/entity/Q42580600,Taylor Hinds,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q9617,0.0,2017-01-01T00:00:00Z,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q46694474,Albert Sambi Lokonga,Belgique,milieu de terrain,http://www.wikidata.org/entity/Q9617,25.0,2021-07-19T00:00:00Z,2025-09-01T00:00:00Z
http://www.wikidata.org/entity/Q47015833,Konstantínos Mavropános,Grèce,défenseur central,http://www.wikidata.org/entity/Q9617,7.0,2018-01-04T00:00:00Z,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4716654,Alex Bailey,Royaume-Uni,arrière latéral,http://www.wikidata.org/entity/Q9617,0.0,2001-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4885427,Ben Chorley,Royaume-Uni,défenseur,http://www.wikidata.org/entity/Q9617,0.0,2001-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q48967361,Kyle Scott,États-Unis,milieu de terrain,http://www.wikidata.org/entity/Q9616,0.0,2017-01-01T00:00:00Z,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q48967361,Kyle Scott,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q9616,0.0,2017-01-01T00:00:00Z,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5370912,Emerson Palmieri dos Santos,Italie,défenseur,http://www.wikidata.org/entity/Q9616,33.0,2018-01-01T00:00:00Z,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5370912,Emerson Palmieri dos Santos,Brésil,défenseur,http://www.wikidata.org/entity/Q9616,33.0,2018-01-01T00:00:00Z,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5395796,Daniel Pappoe,Ghana,défenseur,http://www.wikidata.org/entity/Q9616,0.0,2013-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6212322,Joe Sheerin,Royaume-Uni,attaquant,http://www.wikidata.org/entity/Q9616,1.0,1996-01-01T00:00:00Z,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6212670,Joe Tillen,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q9616,0.0,2003-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6213635,Joel Kitamirike,Royaume-Uni,défenseur,http://www.wikidata.org/entity/Q9616,0.0,2001-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5181273,Craig Nelthorpe,Royaume-Uni,milieu excentré,http://www.wikidata.org/entity/Q18520,8.0,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5181273,Craig Nelthorpe,Royaume-Uni,arrière latéral,http://www.wikidata.org/entity/Q18520,8.0,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5195846,Curtis Osano,Kenya,défenseur,http://www.wikidata.org/entity/Q18520,28.0,2011-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q519982,Chris Martin,Royaume-Uni,attaquant,http://www.wikidata.org/entity/Q18520,40.0,2008-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5220257,Danny Crow,Royaume-Uni,attaquant,http://www.wikidata.org/entity/Q18520,57.0,2010-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5220842,Danny Spiller,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q18520,0.0,2012-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5220853,Danny Stevens,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q18520,1.0,2005-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5231218,David Bayliss,Royaume-Uni,défenseur,http://www.wikidata.org/entity/Q18520,37.0,2001-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5236676,David Livermore,Royaume-Uni,défenseur,http://www.wikidata.org/entity/Q18520,8.0,2009-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5240644,David Viana,Portugal,milieu de terrain,http://www.wikidata.org/entity/Q18520,0.0,2013-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5246004,Dean Beckwith,Royaume-Uni,défenseur central,http://www.wikidata.org/entity/Q18520,16.0,2011-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5246024,Dean Brennan,Irlande,milieu de terrain,http://www.wikidata.org/entity/Q18520,9.0,2000-01-01T00:00:00Z,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5246026,Dean Brill,Royaume-Uni,gardien de but,http://www.wikidata.org/entity/Q18520,7.0,2012-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5246026,Dean Brill,Royaume-Uni,gardien de but,http://www.wikidata.org/entity/Q18520,81.0,2003-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5246107,Dean Crowe,Royaume-Uni,attaquant,http://www.wikidata.org/entity/Q18520,63.0,2001-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5246107,Dean Crowe,Royaume-Uni,attaquant,http://www.wikidata.org/entity/Q18520,6.0,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5246376,Dean Morgan,Royaume-Uni,milieu excentré,http://www.wikidata.org/entity/Q18520,88.0,2005-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5278552,Dino Seremet,Slovénie,gardien de but,http://www.wikidata.org/entity/Q18520,7.0,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5307292,Drew Talbot,Royaume-Uni,arrière latéral,http://www.wikidata.org/entity/Q18520,49.0,2007-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5314415,Duncan Jupp,Royaume-Uni,défenseur,http://www.wikidata.org/entity/Q18520,5.0,2003-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5334505,Ed Asafu-Adjaye,Royaume-Uni,défenseur,http://www.wikidata.org/entity/Q18520,60.0,2007-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5365513,Elliot Lee,Royaume-Uni,attaquant,http://www.wikidata.org/entity/Q18520,11.0,2015-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5493600,Fraser Franks,Royaume-Uni,défenseur,http://www.wikidata.org/entity/Q18520,30.0,2014-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5495979,Fred Murray,Irlande,défenseur,http://www.wikidata.org/entity/Q18520,51.0,2010-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5495979,Fred Murray,Irlande,défenseur,http://www.wikidata.org/entity/Q18520,17.0,2009-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5523849,Garreth O'Connor,Irlande,milieu de terrain,http://www.wikidata.org/entity/Q18520,3.0,2008-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5524209,Garry Richards,Royaume-Uni,défenseur,http://www.wikidata.org/entity/Q18520,0.0,2012-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5528091,Gavin Caines,Royaume-Uni,défenseur,http://www.wikidata.org/entity/Q18520,0.0,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5528215,Gavin McGowan,Royaume-Uni,défenseur,http://www.wikidata.org/entity/Q18520,50.0,1998-01-01T00:00:00Z,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q553382,Graham Alexander,Royaume-Uni,arrière latéral,http://www.wikidata.org/entity/Q18520,152.0,1995-01-01T00:00:00Z,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5536835,George Beavan,Royaume-Uni,défenseur,http://www.wikidata.org/entity/Q18520,6.0,2008-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5538578,George Donnelly,Royaume-Uni,attaquant,http://www.wikidata.org/entity/Q18520,4.0,2009-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q554336,Ben Alnwick,Royaume-Uni,gardien de but,http://www.wikidata.org/entity/Q18520,4.0,2007-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5552779,Gerry Harrison,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q18520,14.0,1998-01-01T00:00:00Z,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q561991,Emmerson Boyce,Barbade,défenseur,http://www.wikidata.org/entity/Q18520,186.0,1998-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6289178,Josh Meekings,Royaume-Uni,défenseur,http://www.wikidata.org/entity/Q9653,0.0,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6317916,Justin Miller,Afrique du Sud,défenseur,http://www.wikidata.org/entity/Q9653,0.0,2000-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q638023,Matthew Bates,Royaume-Uni,défenseur,http://www.wikidata.org/entity/Q9653,2.0,2006-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6384103,Keith Branagan,Irlande,gardien de but,http://www.wikidata.org/entity/Q9653,3.0,2000-01-01T00:00:00Z,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6396517,Kevin Horlock,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q9653,58.0,2004-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6396785,Kevin Lisbie,Royaume-Uni,attaquant,http://www.wikidata.org/entity/Q9653,41.0,2008-01-01T00:00:00Z,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q647776,Frazer Richardson,Royaume-Uni,défenseur,http://www.wikidata.org/entity/Q9653,7.0,2014-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q647799,Tamás Priskin,Slovaquie,attaquant,http://www.wikidata.org/entity/Q9653,51.0,2009-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6513052,Lee Beevers,Royaume-Uni,arrière latéral,http://www.wikidata.org/entity/Q9653,0.0,2001-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6513128,Lee Bracey,Royaume-Uni,gardien de but,http://www.wikidata.org/entity/Q9653,0.0,1996-01-01T00:00:00Z,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6702055,Luke Hyam,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q9653,99.0,2010-01-01T00:00:00Z,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q675648,Bobby Petta,Royaume des Pays-Bas,milieu de terrain,http://www.wikidata.org/entity/Q9653,71.0,1996-01-01T00:00:00Z,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6770142,Mark Venus,Royaume-Uni,défenseur,http://www.wikidata.org/entity/Q9653,148.0,1997-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6775062,Martin Brittain,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q9653,0.0,2006-01-01T00:00:00Z,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6784737,Massimo Luongo,Australie,milieu de terrain,http://www.wikidata.org/entity/Q9653,69.0,2023-01-01T00:00:00Z,2025-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6784737,Massimo Luongo,Australie,milieu de terrain,http://www.wikidata.org/entity/Q9653,9.0,2012-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6788368,Matt Bloomfield,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q9653,0.0,2001-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6789236,Matt Richards,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q9653,148.0,2002-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6791144,Matthew Robinson,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q9653,0.0,2002-01-01T00:00:00Z,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6838448,Mick Stockwell,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q9653,506.0,1985-01-01T00:00:00Z,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q684746,Jay Emmanuel-Thomas,Royaume-Uni,milieu excentré,http://www.wikidata.org/entity/Q9653,71.0,2011-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q685402,Gavin Williams,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q9653,45.0,2006-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q685402,Gavin Williams,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q9653,9.0,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6873724,Mirko Ranieri,Italie,gardien de but,http://www.wikidata.org/entity/Q9653,0.0,2009-01-01T00:00:00Z,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6989041,Neil Midgley,Royaume-Uni,attaquant,http://www.wikidata.org/entity/Q9653,4.0,1996-01-01T00:00:00Z,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q704367,Moritz Volz,Allemagne,défenseur,http://www.wikidata.org/entity/Q9653,22.0,2008-01-01T00:00:00Z,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q707180,Carlos Edwards,Trinité-et-Tobago,milieu de terrain,http://www.wikidata.org/entity/Q9653,166.0,2009-01-01T00:00:00Z,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q717959,Tony Mowbray,Royaume-Uni,défenseur,http://www.wikidata.org/entity/Q9653,128.0,1995-01-01T00:00:00Z,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q727714,Grant Leadbitter,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q9653,116.0,2009-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q729775,Jaime Peters,Canada,milieu de terrain,http://www.wikidata.org/entity/Q9653,99.0,2005-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7306590,Reece Wabara,Royaume-Uni,défenseur,http://www.wikidata.org/entity/Q9653,6.0,2011-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q732591,Jason Scotland,Trinité-et-Tobago,attaquant,http://www.wikidata.org/entity/Q9653,87.0,2010-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7327430,Richard Logan,Royaume-Uni,attaquant,http://www.wikidata.org/entity/Q9653,3.0,1998-01-01T00:00:00Z,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7365476,Ronan Murray,Irlande,attaquant,http://www.wikidata.org/entity/Q9653,9.0,2010-01-01T00:00:00Z,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7407943,Sam Morsy,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q9653,153.0,2021-01-01T00:00:00Z,2025-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7407998,Sam Parkin,Royaume-Uni,attaquant,http://www.wikidata.org/entity/Q9653,22.0,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7409806,Sammy Moore,Royaume-Uni,milieu de terrain,http://www.wikidata.org/entity/Q9653,1.0,2006-01-01T00:00:00Z,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7441015,Sean Friars,Royaume-Uni,attaquant,http://www.wikidata.org/entity/Q9653,1.0,1998-01-01T00:00:00Z,2001-01-01T00:00:00Z
